mouse_id,hemisphere,structure_id,lesion,spheres,acronym,full_name
123,1,884,,1,amc,amygdalar capsule
123,1,905,,2,VISal2/3,"Anterolateral visual area, layer 2/3"
123,1,930,,1,PF,Parafascicular nucleus
123,1,943,,1,MOp2/3,"Primary motor area, Layer 2/3"
123,1,945,,3,SSp-ul6a,"Primary somatosensory area, upper limb, layer 6a"
123,1,946,,1,PH,Posterior hypothalamic nucleus
123,1,952,,1,EPd,"Endopiriform nucleus, dorsal part"
123,1,954,,1,AUDp6a,"Primary auditory area, layer 6a"
123,1,956,,1,fa,"corpus callosum, anterior forceps"
123,1,962,,2,MOs2/3,"Secondary motor area, layer 2/3"
123,1,974,,1,SSp-m5,"Primary somatosensory area, mouth, layer 5"
123,1,988,,1,ECT5,Ectorhinal area/Layer 5
123,1,998,,1,FS,Fundus of striatum
123,1,1020,,1,PO,Posterior complex of the thalamus
123,1,1023,,2,AUDv5,"Ventral auditory area, layer 5"
123,1,1026,,1,SSp-ul6b,"Primary somatosensory area, upper limb, layer 6b"
123,1,1038,,3,SSp-bfd6a,"Primary somatosensory area, barrel field, layer 6a"
123,1,1070,,1,SSp-bfd5,"Primary somatosensory area, barrel field, layer 5"
123,1,1108,,2,ccg,genu of corpus callosum
123,1,10703,,2,DG-mo,"Dentate gyrus, molecular layer"
123,1,182305701,,1,SSp-un4,"Primary somatosensory area, unassigned, layer 4"
123,1,182305705,,1,SSp-un5,"Primary somatosensory area, unassigned, layer 5"
123,1,182305709,,1,SSp-un6a,"Primary somatosensory area, unassigned, layer 6a"
